,CNY,CNY,CNY,CNY,JPY,JPY,JPY,JPY,GBP,GBP,GBP,GBP,EUR,EUR,EUR,EUR,pd_SP500,pd_SP500,pd_SP500,pd_SP500,SEE,SEE,SEE,SEE,N225,N225,N225,N225,GDAXI,GDAXI,GDAXI,GDAXI,FTSE,FTSE,FTSE,FTSE
,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/03/17,6.8283,6.8283,6.827,6.8271,98.23,98.95,98.17,98.781,0.71104,0.71577,0.70731,0.71154,0.77102,0.77304,0.76687,0.76727,753.880005,778.119995,749.929993,778.119995,2218.33,2218.33,2218.33,2218.33,7767.339844,7967.029785,7723.939941,7949.129883,4040.830078,4046.419922,3947.280029,3987.77002,3864,3864,3793.100098,3857.100098
2009/03/18,6.8271,6.8271,6.8248,6.8248,98.77,98.776,95.676,96.401,0.71129,0.72093,0.69784,0.70008,0.76722,0.76965,0.7391,0.74162,776.01001,803.039978,765.640015,794.349976,2223.73,2223.73,2223.73,2223.73,8006.859863,8054.350098,7895.279785,7972.169922,4024.179932,4066.689941,3948.590088,3996.320068,3857.100098,3901.699951,3768.5,3805
2009/03/19,6.8248,6.8248,6.8164,6.8164,96.4,96.58,93.613,94.45,0.70053,0.70522,0.68531,0.68985,0.74134,0.74493,0.72823,0.73196,797.919983,803.23999,781.820007,784.039978,2265.76,2265.76,2265.76,2265.76,8017.930176,8034.089844,7902.490234,7945.959961,4013.689941,4137.799805,4002.330078,4043.459961,3805,3912.600098,3793.699951,3816.899902
2009/03/20,6.8164,6.8167,6.8164,6.8167,94.448,96.23,94.183,95.93,0.68978,0.6944,0.68574,0.69314,0.73185,0.73904,0.72881,0.73627,784.580017,788.909973,766.200012,768.539978,2281.09,2281.09,2281.09,2281.09,,,,,4006.469971,4081.72998,3995.090088,4068.73999,3816.899902,3854.899902,3777.699951,3842.899902
2009/03/23,6.8235,6.8288,6.8225,6.8238,95.964,97.3,95.68,97.092,0.6907,0.69166,0.6832,0.68625,0.73377,0.7404,0.72839,0.73419,772.309998,823.369995,772.309998,822.919983,2325.48,2325.48,2325.48,2325.48,7943.140137,8229.129883,7922.549805,8215.530273,4109.279785,4184.77002,4102.339844,4176.370117,3842.899902,3978.600098,3842.899902,3952.800049
2009/03/24,6.8238,6.8238,6.8193,6.8193,97.105,98.48,97.03,98.34,0.68672,0.68672,0.67698,0.68027,0.73438,0.74397,0.73106,0.74177,820.599976,823.650024,805.47998,806.119995,2338.42,2338.42,2338.42,2338.42,8334.679688,8504.410156,8297.269531,8488.299805,4201.490234,4239.740234,4150.970215,4187.359863,3952.800049,3992.399902,3878.399902,3911.5
2009/03/25,6.8193,6.8212,6.8193,6.8209,98.307,98.309,97.007,97.73,0.67996,0.6888,0.67958,0.68724,0.74151,0.74466,0.73448,0.73654,806.809998,826.780029,791.369995,813.880005,2291.55,2291.55,2291.55,2291.55,8499.69043,8553.009766,8392.55957,8479.990234,4175.330078,4262.22998,4139.589844,4223.290039,3911.5,3939.199951,3853,3900.300049
2009/03/26,6.8209,6.8219,6.8209,6.8219,97.75,98.847,97.605,98.7,0.68719,0.69295,0.68331,0.69132,0.73654,0.7403,0.73341,0.73906,814.059998,832.97998,814.059998,832.859985,2361.7,2361.7,2361.7,2361.7,8430.219727,8640.280273,8383.990234,8636.330078,4226.970215,4262.959961,4210.97998,4259.370117,3900.300049,3929.5,3877.800049,3925.199951
2009/03/27,6.8219,6.8219,6.8219,6.8219,98.69,98.73,97.233,97.85,0.69123,0.70038,0.68989,0.69808,0.7391,0.75364,0.73584,0.75233,828.679993,828.679993,813.429993,815.940002,2374.44,2374.44,2374.44,2374.44,8711.719727,8843.179688,8626.969727,8626.969727,4251.859863,4272.120117,4155.540039,4203.549805,3925.199951,3950.300049,3877.600098,3898.899902
2009/03/30,6.8254,6.8287,6.8254,6.8256,98.18,98.3,96.054,97.432,0.70003,0.70817,0.69961,0.7019,0.75392,0.76196,0.75273,0.75837,809.070007,809.070007,779.809998,787.530029,2358.04,2358.04,2358.04,2358.04,8621.849609,8651.05957,8236.080078,8236.080078,4175.410156,4175.450195,3987.389893,3989.22998,3898.899902,3898.899902,3762.899902,3762.899902
2009/03/31,6.8256,6.8263,6.8256,6.8263,97.41,99.33,97.31,98.97,0.70175,0.70192,0.6957,0.69711,0.75844,0.75861,0.74979,0.75489,790.880005,810.47998,790.880005,797.869995,2373.21,2373.21,2373.21,2373.21,8199.429688,8383.740234,8088.450195,8109.529785,4007.659912,4091.659912,4007.219971,4084.76001,3762.899902,3930.600098,3762.899902,3926.100098
2009/04/01,6.8263,6.8263,6.824,6.824,98.98,99.41,98.38,98.66,0.69706,0.70028,0.69079,0.69152,0.755,0.75896,0.75307,0.75523,793.590027,813.619995,783.320007,811.080017,2408.02,2408.02,2408.02,2408.02,8173.359863,8351.910156,8084.620117,8351.910156,4074.790039,4148.660156,3997.459961,4131.069824,3926.100098,3972.699951,3838.199951,3955.600098
2009/04/02,6.824,6.8245,6.8235,6.8245,98.65,99.876,98.419,99.56,0.69114,0.69152,0.67806,0.67866,0.75517,0.75529,0.74036,0.74256,814.530029,845.609985,814.530029,834.380005,2425.29,2425.29,2425.29,2425.29,8453.730469,8741.669922,8449.870117,8719.780273,4173.620117,4404.620117,4173.089844,4381.919922,3955.600098,4137.899902,3955.600098,4125
2009/04/03,6.8245,6.8255,6.8225,6.8255,99.56,100.35,99.35,100.3,0.67885,0.68236,0.67354,0.67417,0.74261,0.74761,0.74107,0.74134,835.130005,842.5,826.700012,842.5,2419.78,2419.78,2419.78,2419.78,8814.099609,8884.629883,8697.169922,8749.839844,4353.459961,4456.299805,4335.089844,4384.990234,4125,4132.899902,4015.600098,4029.699951
2009/04/06,6.8248,6.8248,6.8248,6.8248,100.44,101.426,100.38,100.76,0.67168,0.68125,0.6689,0.67838,0.73926,0.74828,0.73649,0.74595,839.75,839.75,822.789978,835.47998,2419.78,2419.78,2419.78,2419.78,8856.839844,8992.05957,8812.360352,8857.929688,4421.709961,4457.189941,4306.47998,4349.810059,4029.699951,4097.200195,3959.600098,3993.5
2009/04/07,6.8248,6.8255,6.8248,6.8253,100.797,100.845,99.911,100.69,0.67847,0.68491,0.67686,0.67838,0.74597,0.75552,0.74588,0.75316,834.119995,834.119995,814.530029,815.549988,2439.18,2439.18,2439.18,2439.18,8838.660156,8884.450195,8778.919922,8832.849609,4359.209961,4379.330078,4276.290039,4322.5,3993.5,4039.5,3909.899902,3930.5
2009/04/08,6.8253,6.827,6.8253,6.8261,100.69,100.722,99.395,99.74,0.67838,0.68301,0.67819,0.6805,0.7529,0.75992,0.75143,0.75464,816.76001,828.419983,814.840027,825.159973,2347.39,2347.39,2347.39,2347.39,8746.730469,8765.639648,8556.75,8595.009766,4286.470215,4377.350098,4228.890137,4357.919922,3930.5,3940.399902,3876.100098,3925.5
2009/04/09,6.8261,6.8261,6.8255,6.8255,99.74,100.55,99.68,100.44,0.6805,0.68475,0.67709,0.68143,0.7546,0.76109,0.75002,0.75988,829.289978,856.909973,829.289978,856.559998,2379.88,2379.88,2379.88,2379.88,8665.160156,8920.860352,8664.259766,8916.05957,4397.060059,4510.740234,4377.97998,4491.120117,3925.5,3986.300049,3912,3983.699951
2009/04/10,6.8255,6.8255,6.8255,6.8255,100.48,100.687,100.17,100.26,0.68148,0.68385,0.68097,0.68213,0.76011,0.76326,0.75769,0.75896,,,,,2444.23,2444.23,2444.23,2444.23,9041.230469,9068.799805,8856.69043,8964.110352,,,,,,,,
2009/04/13,6.8383,6.8455,6.8308,6.8401,100.34,100.7,99.896,100.02,0.68213,0.68442,0.67254,0.67343,0.75865,0.76113,0.74671,0.74828,855.330017,864.309998,845.349976,858.72998,2513.7,2513.7,2513.7,2513.7,8930.349609,9024.450195,8888.099609,8924.429688,4491.120117,4491.120117,4491.120117,4491.120117,,,,
2009/04/14,6.8255,6.8255,6.8183,6.8202,100.02,100.4,98.75,98.97,0.67317,0.67435,0.66916,0.67092,0.74795,0.75534,0.7475,0.75335,856.880005,856.880005,840.25,841.5,2527.18,2527.18,2527.18,2527.18,8955.900391,8961.730469,8749.919922,8842.679688,4489.02002,4583.910156,4461.47998,4557.009766,3983.699951,4039.699951,3939.600098,3989
2009/04/15,6.8202,6.8226,6.8194,6.8225,98.98,99.6,98.16,99.23,0.67065,0.67417,0.66538,0.66666,0.75335,0.76005,0.75245,0.75609,839.440002,852.929993,835.580017,852.059998,2536.06,2536.06,2536.06,2536.06,8777.679688,8800.519531,8681.030273,8742.959961,4527.660156,4559.279785,4488.259766,4549.790039,3989,4023.399902,3941.600098,3968.399902
2009/04/16,6.8225,6.823,6.8214,6.823,99.26,99.487,98.544,99.33,0.66667,0.6734,0.6638,0.67029,0.75597,0.76132,0.75377,0.7587,854.539978,870.349976,847.039978,865.299988,2534.13,2534.13,2534.13,2534.13,8848.429688,9030,8720.620117,8755.259766,4570.339844,4644.839844,4531.939941,4609.459961,3968.399902,4053,3963.600098,4053
2009/04/17,6.823,6.823,6.8194,6.8226,99.345,99.688,98.75,99.08,0.67013,0.67728,0.6693,0.67568,0.75845,0.76781,0.75769,0.76658,865.179993,875.630005,860.869995,869.599976,2503.94,2503.94,2503.94,2503.94,8854.330078,8953.339844,8834.629883,8907.580078,4622.279785,4686.290039,4590.720215,4676.839844,4053,4114.299805,4043.199951,4092.800049
2009/04/20,6.8226,6.823,6.8226,6.823,99.266,99.38,97.66,98.066,0.67499,0.68927,0.67499,0.68761,0.76639,0.77513,0.76639,0.77346,868.27002,868.27002,832.390015,832.390015,2557.46,2557.46,2557.46,2557.46,8899.589844,8933.799805,8813.719727,8924.75,4655.839844,4667.649902,4470.839844,4486.299805,4092.800049,4112.799805,3962.899902,3990.899902
2009/04/21,6.823,6.8231,6.8169,6.8169,98.06,98.87,97.71,98.64,0.68762,0.69046,0.67996,0.6819,0.77344,0.77512,0.77,0.7731,831.25,850.090027,826.830017,850.080017,2535.83,2535.83,2535.83,2535.83,8802.089844,8802.089844,8612.759766,8711.330078,4488.629883,4542.919922,4390.700195,4501.629883,3990.899902,4019.199951,3897.300049,3987.5
2009/04/22,6.8169,6.8195,6.8169,6.8195,98.64,98.7,97.63,98.13,0.68206,0.69346,0.68101,0.69018,0.77316,0.77514,0.76728,0.76889,847.26001,861.780029,840.570007,843.549988,2461.35,2461.35,2461.35,2461.35,8777.530273,8802.900391,8683.269531,8727.299805,4508.779785,4594.879883,4456.5,4594.419922,3987.5,4036,3948.199951,4030.699951
2009/04/23,6.8195,6.8195,6.8193,6.8193,98.158,98.415,97.62,97.92,0.69031,0.69199,0.67843,0.67949,0.76894,0.77012,0.76011,0.76098,844.619995,852.869995,835.450012,851.919983,2463.95,2463.95,2463.95,2463.95,8776.94043,8860.549805,8647.799805,8847.009766,4565.439941,4609.169922,4524.47998,4538.209961,4030.699951,4082.300049,3999.100098,4018.199951
2009/04/24,6.8193,6.8193,6.8134,6.8169,97.923,97.929,96.641,97.21,0.67953,0.68549,0.67719,0.67958,0.76104,0.76225,0.75194,0.75426,853.909973,871.799988,853.909973,866.22998,2448.59,2448.59,2448.59,2448.59,8832.099609,8852.830078,8694.919922,8707.990234,4545.25,4674.72998,4542.890137,4674.319824,4018.199951,4156,4018.199951,4156
2009/04/27,6.8159,6.8232,6.8159,6.8162,96.7,97.09,96.42,96.53,0.68227,0.68871,0.68064,0.68423,0.75614,0.7688,0.75574,0.76811,862.820007,868.830017,854.650024,857.51001,2405.35,2405.35,2405.35,2405.35,8783.339844,8840.530273,8648.509766,8726.339844,4625.410156,4712.970215,4571.540039,4694.069824,4156,4179.200195,4088.699951,4167
2009/04/28,6.8176,6.8176,6.8176,6.8176,96.513,96.64,95.64,96.53,0.68389,0.68847,0.68087,0.68359,0.7677,0.77087,0.75957,0.76156,854.47998,864.47998,847.119995,855.159973,2401.44,2401.44,2401.44,2401.44,8678.280273,8808.639648,8493.769531,8493.769531,4659.810059,4661.200195,4547.899902,4607.419922,4167,4167,4058.699951,4096.399902
2009/04/29,6.8176,6.8176,6.815,6.815,96.54,97.88,96.511,97.47,0.68359,0.68381,0.6754,0.67717,0.76167,0.7619,0.74974,0.75381,856.849976,882.059998,856.849976,873.640015,2468.19,2468.19,2468.19,2468.19,,,,,4617.009766,4722.109863,4611.540039,4704.560059,4096.399902,4193.299805,4089.5,4189.600098
2009/04/30,6.8151,6.8151,6.8095,6.8095,97.47,98.942,97.16,98.69,0.67712,0.679,0.6693,0.67622,0.75402,0.75758,0.74727,0.75556,876.590027,888.700012,868.51001,872.809998,2477.57,2477.57,2477.57,2477.57,8615.450195,8844.769531,8615.450195,8828.259766,4732.899902,4837.220215,4710.089844,4769.450195,4189.600098,4293.600098,4189.600098,4243.700195
2009/05/01,6.8095,6.8095,6.8095,6.8095,98.69,99.523,98.68,99.19,0.67604,0.67755,0.66975,0.67065,0.75569,0.75569,0.75036,0.75369,872.73999,880.47998,866.099976,877.52002,2477.57,2477.57,2477.57,2477.57,8848.839844,9017.320312,8827.129883,8977.370117,4769.450195,4769.450195,4769.450195,4769.450195,4243.700195,4251.600098,4210.799805,4243.200195
2009/05/04,6.8044,6.8145,6.8044,6.8145,99.43,99.54,98.72,98.83,0.66934,0.6737,0.6645,0.66511,0.75285,0.75672,0.74405,0.74523,879.210022,907.849976,879.210022,907.23999,2559.91,2559.91,2559.91,2559.91,,,,,4790.029785,4908.879883,4781.970215,4902.450195,,,,
2009/05/05,6.8145,6.8145,6.8087,6.8087,98.821,99.18,98.61,98.92,0.66538,0.6672,0.65962,0.66353,0.74521,0.75245,0.74422,0.75098,906.099976,907.700012,897.340027,903.799988,2567.34,2567.34,2567.34,2567.34,,,,,4897.399902,4928.029785,4843.600098,4853.029785,4243.200195,4375.399902,4243.200195,4336.899902
2009/05/06,6.8139,6.8139,6.8103,6.8103,98.93,99.01,97.95,98.41,0.66349,0.66688,0.65989,0.66006,0.75091,0.75483,0.74783,0.75115,903.950012,920.280029,903.950012,919.530029,2592.52,2592.52,2592.52,2592.52,,,,,4848.939941,4945.540039,4827.879883,4880.709961,4336.899902,4437.600098,4317.100098,4396.5
2009/05/07,6.8103,6.8123,6.8103,6.8118,98.41,99.66,98.4,99.128,0.66007,0.66898,0.65838,0.66516,0.75099,0.75443,0.74234,0.74671,919.580017,929.580017,901.359985,907.390015,2597.45,2597.45,2597.45,2597.45,9102.349609,9385.700195,9100.110352,9385.700195,4898.540039,4980.299805,4792.169922,4804.100098,4396.5,4520.799805,4380.299805,4398.700195
2009/05/08,6.8118,6.8118,6.811,6.811,99.12,99.54,98.33,98.45,0.66503,0.66791,0.65574,0.65604,0.74651,0.74932,0.73249,0.73319,909.030029,930.169983,909.030029,929.22998,2625.65,2625.65,2625.65,2625.65,9351.400391,9464.429688,9349.570312,9432.830078,4851.52002,4965.879883,4846.850098,4913.899902,4398.700195,4487.5,4398.700195,4462.100098
2009/05/11,6.8116,6.8116,6.8116,6.8116,98.64,98.805,97.25,97.5,0.6578,0.66343,0.65591,0.66063,0.734,0.73735,0.73164,0.73584,922.98999,922.98999,908.679993,909.23999,2579.75,2579.75,2579.75,2579.75,9460.719727,9503.910156,9342.75,9451.980469,4907.290039,4917.72998,4832.370117,4866.910156,4462.100098,4470.100098,4401.5,4435.5
2009/05/12,6.8129,6.8144,6.8076,6.8125,97.511,97.82,96.1,96.46,0.66061,0.66309,0.65142,0.65486,0.73578,0.73703,0.7295,0.73287,910.52002,915.570007,896.460022,908.349976,2618.17,2618.17,2618.17,2618.17,9358.25,9389.610352,9298.610352,9298.610352,4836.990234,4926.689941,4821.529785,4854.109863,4435.5,4457.5,4397.399902,4425.5
2009/05/13,6.8123,6.8123,6.8117,6.8117,96.45,96.668,95.14,95.37,0.65488,0.66243,0.65227,0.65994,0.73282,0.73665,0.72881,0.73591,905.400024,905.400024,882.799988,883.919983,2663.77,2663.77,2663.77,2663.77,9305.790039,9379.469727,9278.889648,9340.490234,4864.669922,4881.25,4714.180176,4727.609863,4425.5,4448,4328.200195,4331.399902
2009/05/14,6.8137,6.8137,6.8137,6.8137,95.4,96.151,95.128,96,0.65998,0.66366,0.65582,0.65662,0.73567,0.73899,0.73181,0.73335,884.23999,898.359985,882.52002,893.070007,2639.89,2639.89,2639.89,2639.89,9212.299805,9223.769531,9052.410156,9093.730469,4727.680176,4744.620117,4653.25,4738.470215,4331.399902,4371.299805,4295.200195,4362.600098
2009/05/15,6.8147,6.8147,6.8147,6.8147,96.03,96.1,94.754,95.11,0.65642,0.66068,0.65415,0.65959,0.73337,0.74267,0.73271,0.74063,892.76001,896.969971,878.940002,882.880005,2645.26,2645.26,2645.26,2645.26,9150.209961,9272.080078,9140.900391,9265.019531,4757.319824,4776.640137,4685.180176,4737.5,4362.600098,4400.700195,4317.200195,4348.100098
2009/05/18,6.8163,6.84,6.8163,6.8165,95.126,96.454,94.55,96.373,0.65928,0.66115,0.65147,0.65173,0.74177,0.74471,0.73725,0.73757,886.070007,910,886.070007,909.710022,2652.78,2652.78,2652.78,2652.78,9167.049805,9167.820312,8997.740234,9038.69043,4702.810059,4858.649902,4655.529785,4851.959961,4348.100098,4446.5,4307.700195,4446.5
2009/05/19,6.8151,6.8151,6.8151,6.8151,96.38,96.671,95.91,96.117,0.65164,0.65359,0.64412,0.64583,0.73738,0.73883,0.73164,0.73355,909.669983,916.390015,905.219971,908.130005,2676.68,2676.68,2676.68,2676.68,9172.55957,9326.75,9166.969727,9290.290039,4874.839844,5005.450195,4874.839844,4959.620117,4446.5,4512.700195,4445.5,4482.299805
2009/05/20,6.8149,6.8149,6.8149,6.8149,96.11,96.207,94.683,94.911,0.64595,0.64704,0.63309,0.63476,0.73355,0.73611,0.72307,0.72606,908.619995,924.599976,901.369995,903.469971,2651.41,2651.41,2651.41,2651.41,9372.719727,9399.400391,9311.610352,9344.639648,4954.350098,5060.759766,4949.850098,5038.939941,4482.299805,4504.200195,4445.100098,4468.399902
2009/05/21,6.8149,6.8149,6.8149,6.8149,94.911,95.21,93.963,94.13,0.63484,0.644,0.62933,0.63088,0.726,0.72812,0.71812,0.71911,900.419983,900.419983,879.609985,888.330017,2610.62,2610.62,2610.62,2610.62,9280.349609,9286.349609,9189.919922,9264.150391,4997.490234,4997.490234,4874.970215,4900.669922,4468.399902,4468.399902,4325.799805,4345.5
2009/05/22,6.8144,6.8144,6.8144,6.8144,94.13,94.897,93.86,94.74,0.63089,0.63454,0.62723,0.62814,0.71915,0.71924,0.71174,0.71413,888.679993,896.650024,883.75,887,2597.6,2597.6,2597.6,2597.6,9156.139648,9267.820312,9126.69043,9225.80957,4904.669922,4964.680176,4868.560059,4918.75,4345.5,4393.100098,4335,4365.299805
2009/05/25,6.8134,6.8139,6.8134,6.8139,94.68,95.17,94.42,94.82,0.62786,0.63132,0.62763,0.6285,0.71305,0.71603,0.71252,0.71393,,,,,2610.01,2610.01,2610.01,2610.01,9245.950195,9402.759766,9245.950195,9347,4936.040039,4942.140137,4829.899902,4918.450195,,,,
2009/05/26,6.819,6.8194,6.8155,6.8194,94.821,95.12,94.52,95.05,0.62875,0.6336,0.62617,0.62747,0.71404,0.7214,0.71311,0.71459,887,911.76001,881.460022,910.330017,2588.57,2588.57,2588.57,2588.57,9364.219727,9379.780273,9231.929688,9310.80957,4891.290039,4994.049805,4802.799805,4985.600098,4365.299805,4423.600098,4295,4411.700195
2009/05/27,6.8231,6.8268,6.8195,6.8195,95.056,95.48,94.695,95.38,0.62736,0.62771,0.6217,0.62653,0.71464,0.72338,0.71418,0.72286,909.950012,913.840027,891.869995,893.059998,2632.93,2632.93,2632.93,2632.93,9426.620117,9491.129883,9411.540039,9438.769531,5002.339844,5035.509766,4962.759766,5000.77002,4411.700195,4439.799805,4390.200195,4416.200195
2009/05/28,6.8183,6.8183,6.8183,6.8183,95.384,97.221,95.384,96.798,0.62646,0.63041,0.62469,0.6276,0.72276,0.72485,0.71526,0.71782,892.960022,909.450012,887.599976,906.830017,2632.93,2632.93,2632.93,2632.93,9353.330078,9492.660156,9353.330078,9451.389648,4958.649902,4986.959961,4884.919922,4932.879883,4416.200195,4416.200195,4341.100098,4387.5
2009/05/29,6.8183,6.8183,6.8183,6.8183,96.8,96.872,95.02,95.43,0.62755,0.62799,0.61744,0.61778,0.71783,0.71798,0.70596,0.70636,907.02002,920.02002,903.559998,919.140015,2632.93,2632.93,2632.93,2632.93,9478.209961,9522.5,9426.519531,9522.5,4964.910156,5009.600098,4927.669922,4940.819824,4387.5,4469.399902,4387.5,4417.899902
2009/06/01,6.8325,6.8375,6.8265,6.8315,95.317,96.783,94.46,96.522,0.61809,0.61847,0.60621,0.60801,0.70827,0.70909,0.702,0.70602,923.26001,947.77002,923.26001,942.869995,2721.28,2721.28,2721.28,2721.28,9517.490234,9691.730469,9491.259766,9677.75,4992.100098,5156.620117,4991.209961,5142.560059,4417.899902,4517.600098,4417.899902,4506.200195
2009/06/02,6.8198,6.8198,6.8198,6.8198,96.53,96.576,95.32,95.601,0.60798,0.61233,0.60247,0.60317,0.70616,0.7089,0.69772,0.69888,942.869995,949.380005,938.460022,944.73999,2724.3,2724.3,2724.3,2724.3,9774.549805,9793.469727,9704.30957,9704.30957,5116.379883,5177.589844,5096,5144.060059,4506.200195,4506.200195,4435.899902,4477
2009/06/03,6.8183,6.8183,6.8183,6.8183,95.593,96.41,95.38,96.07,0.60329,0.61542,0.60018,0.61301,0.69894,0.70862,0.6975,0.70673,942.51001,942.51001,923.849976,931.76001,2778.59,2778.59,2778.59,2778.59,9723.820312,9774.549805,9718.700195,9741.669922,5150.02002,5158.330078,5036.540039,5054.529785,4477,4477.200195,4359.299805,4383.399902
2009/06/04,6.8228,6.8236,6.8228,6.8234,96.062,96.95,95.94,96.643,0.61293,0.62152,0.60868,0.62063,0.70646,0.71053,0.70244,0.70532,932.48999,942.469971,929.320007,942.460022,2767.24,2767.24,2767.24,2767.24,9690.929688,9743.459961,9654.450195,9668.959961,5059.799805,5121,5044.169922,5064.799805,4383.399902,4436.299805,4359.700195,4386.899902
2009/06/05,6.8234,6.8236,6.8225,6.8225,96.63,98.87,96.56,98.81,0.62056,0.62716,0.61607,0.62516,0.70526,0.71757,0.70087,0.71572,945.669983,951.690002,934.130005,940.090027,2753.89,2753.89,2753.89,2753.89,9752.509766,9774.980469,9719.139648,9768.009766,5092.620117,5165.27002,5047.830078,5077.029785,4386.899902,4495.899902,4386.899902,4438.600098
2009/06/08,6.8257,6.8257,6.8257,6.8257,98.77,98.85,98.201,98.457,0.62696,0.63268,0.62119,0.62351,0.71737,0.72407,0.7143,0.71927,938.119995,946.330017,926.440002,939.140015,2768.34,2768.34,2768.34,2768.34,9829.280273,9914.070312,9816.169922,9865.629883,5060.720215,5060.720215,4969.959961,5004.720215,4438.600098,4438.600098,4370.600098,4405.200195
2009/06/09,6.8259,6.8259,6.8259,6.8259,98.46,98.55,97.25,97.477,0.6234,0.62539,0.61117,0.61308,0.7187,0.72176,0.70927,0.71107,940.349976,946.919983,936.150024,942.429993,2787.89,2787.89,2787.89,2787.89,9824.169922,9855.889648,9755.80957,9786.820312,5018.410156,5064.359863,4982.120117,4997.859863,4405.200195,4445.5,4387.299805,4404.799805
2009/06/10,6.8231,6.8231,6.8231,6.8231,97.46,98.437,97.1,98.149,0.61318,0.61554,0.6073,0.61147,0.71124,0.71849,0.70708,0.71511,942.72998,949.77002,927.969971,939.150024,2816.25,2816.25,2816.25,2816.25,9833.639648,9991.490234,9813.769531,9991.490234,5047.529785,5133.399902,5034.810059,5051.180176,4404.799805,4505.899902,4404.799805,4436.799805
2009/06/11,6.8243,6.8275,6.8242,6.8275,98.14,98.51,97.306,97.63,0.61128,0.61181,0.60163,0.60299,0.7151,0.71664,0.70547,0.70867,939.039978,956.22998,939.039978,944.890015,2797.32,2797.32,2797.32,2797.32,9992.980469,10022.23047,9958.980469,9981.330078,5039.970215,5120.870117,5038.029785,5107.259766,4436.799805,4478.399902,4409.200195,4461.899902
